image	C:/Users/diogo/OneDrive - Universidade de Lisboa/Ambiente de Trabalho/WORK/202402 - Paper SOTA/figs/fig2/skelorig.tif
intensity-scaling	0
gaussian-std	0
ridge-threshold	0.01
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	4
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	1
stretch-factor	0.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
13           4     240.511      526.61           0     5390.03           0
13           5     241.428     527.003           0     10071.7           0
13           6     242.298     527.494           0     4775.44           0
13           7     243.114     528.069           0     7995.34           0
13           8     243.932     528.642           0     4020.08           0
13           9     244.767      529.19           0     5281.93           0
13          10     245.607     529.728           0     3020.35           0
13          11     246.447     530.269           0     2720.49           0
13          12     247.306     530.777           0     4511.13           0
13          13     248.182     531.257           0     5442.97           0
13          14     249.071     531.711           0     12020.3           0
13          15     249.959     532.168           0     13216.4           0
13          16     250.803     532.701           0     13661.2           0
13          17     251.601     533.301           0     7480.95           0
13          18     252.422     533.868           0     12660.2           0
13          19     253.247     534.431           0     9743.38           0
13          20     254.044     535.032           0     22127.7           0
13          21     254.851      535.62           0     12088.1           0
13          22     255.694     536.155           0     15376.9           0
13          23     256.534     536.695           0     9459.04           0
13          24     257.312      537.32           0       10426           0
13          25     258.028     538.017           0     15290.8           0
13          26     258.736      538.72           0     9105.51           0
13          27     259.491     539.374           0      7431.7           0
13          28     260.307      539.95           0     12728.4           0
13          29     261.141     540.498           0      4675.9           0
13          30     261.982     541.036           0           0           0
#1
14           0     170.519     433.605           0     4004.12     3091.36
14           1     171.247     434.284           0     8135.25     2310.25
14           2     171.984     434.953           0     16818.5     1336.22
14           3     172.774     435.558           0     11644.2     370.826
14           4     173.625     436.076           0     21914.5     109.444
14           5     174.524     436.502           0     13722.6     424.055
14           6     175.456     436.853           0     25676.2     986.051
14           7     176.405     437.152           0     22968.1     864.561
14           8     177.356     437.446           0     12265.1     1012.37
14           9     178.289     437.796           0     20269.9      1303.6
14          10     179.174     438.251           0     19996.3     799.709
14          11     179.889     438.943           0     23140.2     933.225
14          12     180.386     439.806           0     11717.9     2538.53
14          13     180.906     440.654           0     8415.15     3445.88
14          14     181.605     441.363           0     8374.26     3213.97
14          15     182.373     441.996           0     23781.2     2034.65
14          16      183.03     442.745           0     7005.21     1964.41
14          17     183.564     443.585           0     33453.9     189.914
14          18     184.214     444.339           0     25611.7     767.735
14          19     184.951     445.008           0     29168.4     280.367
14          20     185.674     445.692           0       15008     1786.79
14          21     186.387     446.387           0     12647.2     3500.02
14          22     187.128     447.051           0     16995.2     3257.76
14          23      187.94     447.627           0     11089.5     4523.26
14          24     188.783     448.157           0       18343     2034.48
14          25     189.608     448.715           0     12557.7      2243.9
14          26     190.359     449.368           0     12832.5     2602.57
14          27     191.067     450.068           0     23129.7     1627.02
14          28     191.781     450.761           0     16889.7     1613.32
14          29     192.553      451.39           0     12738.4     1273.49
14          30     193.397     451.917           0     24129.9           0
14          31     194.242     452.444           0     14659.7           0
14          32     195.028     453.055           0     29436.7           0
14          33     195.747     453.743           0     23545.9           0
14          34     196.448      454.45           0     17865.6           0
14          35     197.178     455.127           0     22675.5           0
14          36     197.982     455.713           0     27227.8           0
14          37     198.839      456.22           0     27169.3           0
14          38     199.743     456.638           0     18200.1           0
14          39     200.694     456.931           0     27502.9           0
14          40     201.684     457.035           0       22303           0
14          41     202.679     457.049           0     21971.4           0
14          42     203.674     457.004           0       27861           0
14          43     204.652     456.817           0     27231.2           0
14          44     205.582     456.462           0     21882.5           0
14          45     206.526     456.148           0     38900.4           0
14          46     207.509     455.988           0       39276           0
14          47     208.492     455.832           0     32017.7           0
14          48     209.433     455.506           0       20655           0
14          49     210.277     454.978           0     40042.1           0
14          50     210.993     454.287           0     39011.6           0
14          51     211.624     453.517           0     14596.8           0
14          52     212.308     452.793           0     13915.9           0
14          53     213.099     452.189           0     17315.2           0
14          54     213.941     451.658           0      9881.9     744.981
14          55     214.784     451.129           0     12888.6     1892.79
14          56     215.598     450.556           0     4080.73     2845.09
#1
15           0     161.351     124.407           0     17242.2           0
15           1      161.47     125.403           0     21355.3     329.539
15           2     161.817     126.343           0     23414.1     3633.11
15           3     162.108     127.303           0     27281.2     3206.41
15           4     162.409     128.259           0     14652.2     328.713
15           5     162.749     129.202           0     18201.5           0
15           6     163.065     130.154           0     22557.5           0
15           7     163.444     131.081           0     12004.1           0
15           8     163.989     131.923           0       11555           0
15           9     164.639     132.686           0      7245.7     196.749
15          10     165.276     133.459           0     7279.03     2398.87
15          11     165.829     134.296           0     14430.8     2349.92
15          12     166.337      135.16           0     11463.3      2230.6
15          13     166.804     136.047           0     7688.28     1129.49
15          14     167.223     136.958           0     8112.68     538.293
15          15     167.583     137.893           0     3469.33     107.644
15          16     167.872     138.853           0     2354.68           0
15          17     168.188     139.805           0     6984.73           0
15          18     168.588     140.724           0     11249.9           0
15          19     169.023     141.627           0     27162.7           0
15          20     169.429     142.543           0     11636.3           0
15          21     169.744     143.495           0     14499.8           0
15          22      169.95     144.476           0     23284.7           0
15          23     170.179     145.451           0       21334           0
15          24     170.573      146.37           0     13207.4           0
15          25     171.131     147.203           0     21554.3           0
15          26     171.697      148.03           0     25602.1           0
15          27     172.238     148.874           0     29485.5     252.343
15          28     172.789     149.711           0     23445.9     4992.39
15          29     173.386     150.517           0       15656     399.691
15          30     173.927      151.36           0     19104.5      472.22
15          31     174.396     152.246           0     10054.3     675.942
15          32     174.847     153.142           0     20289.4     2527.83
15          33     175.343     154.013           0     14793.4     1234.11
15          34     175.885     154.856           0     14262.6     52.7545
15          35     176.456      155.68           0     6205.88           0
15          36     177.003     156.521           0     9872.88           0
15          37     177.551      157.36           0     5088.82           0
15          38     178.114      158.19           0     8154.06     168.045
15          39     178.658     159.032           0     6496.44     2693.12
15          40     179.163     159.897           0     12421.5     2187.06
15          41     179.615     160.792           0     13041.3     472.972
15          42     179.988     161.722           0     20744.4           0
15          43     180.278     162.681           0     10517.9           0
15          44      180.52     163.654           0     3726.67           0
15          45     180.707     164.638           0     2145.81           0
15          46     180.806     165.636           0     3357.61           0
15          47     180.858     166.637           0     9860.11           0
15          48     180.927     167.636           0     14256.1           0
15          49     181.152     168.602           0     17583.5           0
15          50      181.72     169.392           0     16002.8     871.064
15          51     182.613     169.828           0     33120.2           0
15          52     183.578     170.098           0     40345.5           0
15          53     184.442     170.561           0     28921.1     727.094
15          54     185.045     171.349           0     37574.9     1865.65
15          55       185.5     172.241           0     21034.7           0
15          56     186.054     173.076           0     29212.2           0
15          57     186.638      173.89           0     13204.4           0
15          58     187.175     174.737           0     12133.9           0
15          59     187.738     175.563           0     10666.7           0
15          60     188.439     176.269           0     13246.4           0
15          61       189.3     176.768           0     27042.5     2428.89
15          62      190.26     177.043           0     30888.1     902.528
15          63      191.25     177.199           0     18038.4     1607.29
15          64     192.226     177.421           0     11628.7     2420.44
15          65     193.182     177.721           0     11293.4      1471.8
15          66     194.141     178.015           0     16040.4     2625.49
15          67     195.093     178.328           0     11689.3     245.254
15          68      196.04     178.658           0     10505.9     181.428
15          69     196.988     178.984           0     16483.5           0
15          70     197.913     179.366           0     11650.7           0
15          71     198.784     179.859           0     10808.3           0
15          72      199.62     180.413           0     10990.9           0
15          73     200.459     180.961           0     27885.6           0
15          74     201.281     181.536           0     12604.2           0
15          75     202.041     182.185           0     16661.1           0
15          76     202.733      182.91           0     10552.6           0
15          77     203.475     183.577           0     11813.3           0
15          78     204.329     184.095           0     10616.2           0
15          79     205.219     184.557           0     6557.49           0
15          80     206.071     185.084           0     16728.9           0
15          81      206.91     185.632           0     14632.5           0
15          82     207.776     186.136           0     19965.2           0
15          83     208.674     186.582           0      8892.7           0
15          84      209.61     186.934           0     10357.1           0
15          85     210.576     187.201           0     7828.33           0
15          86     211.542      187.47           0     6115.49           0
15          87     212.495     187.779           0     12674.4           0
15          88     213.403     188.193           0     17760.9           0
15          89     214.216     188.773           0     10229.1     410.037
15          90     215.022     189.365           0     31938.2     758.266
15          91     215.921     189.792           0     25542.9           0
15          92     216.884     190.069           0     28968.1           0
15          93      217.84     190.363           0     18198.6           0
15          94     218.727     190.818           0     21720.7     4240.86
15          95     219.561     191.375           0     16030.2     1767.77
15          96     220.401     191.921           0     30800.6           0
15          97     221.244     192.464           0     18983.1           0
15          98     222.037     193.074           0     34231.9           0
15          99     222.771     193.757           0     23150.4           0
15         100     223.467     194.478           0     17774.9           0
15         101     224.111     195.245           0     24017.1           0
15         102      224.72     196.042           0     19112.2           0
15         103     225.462      196.69           0     25081.9           0
15         104     226.392     197.012           0     25648.7     1538.56
15         105     227.375     197.207           0     21664.6     8909.19
15         106     228.303     197.564           0     14218.6     7480.38
15         107      229.16     198.082           0     24804.4     5759.64
15         108      230.03     198.576           0     14535.6     8652.25
15         109      230.95     198.972           0     29881.8     3119.77
15         110     231.874     199.361           0     17985.1           0
15         111     232.748     199.847           0     13869.7           0
15         112     233.607     200.364           0     9324.68           0
15         113     234.519      200.77           0     16074.1           0
15         114     235.468     201.093           0       22047           0
15         115     236.403     201.454           0     14363.5           0
15         116     237.312     201.877           0     30790.9           0
15         117     238.216      202.31           0       26980           0
15         118     239.146     202.682           0     34421.2           0
15         119     240.096     203.001           0     60122.3           0
15         120      241.02     203.385           0     38124.1     662.312
15         121     241.864      203.92           0     38948.2     1647.43
15         122     242.692     204.483           0     22763.8     3143.68
15         123     243.611     204.863           0     37609.9     2320.27
15         124     244.595     205.036           0     37974.1     6115.23
15         125     245.574     205.242           0     29488.6     390.879
15         126     246.476     205.661           0     25747.5           0
15         127       247.4      206.04           0     54414.9     1128.66
15         128     248.385     206.089           0     41714.3      3490.1
15         129     249.385     206.029           0     34572.1     32.1067
15         130     250.388     206.001           0     27756.4           0
15         131      251.39     205.995           0     20220.1           0
15         132     252.393     205.997           0     17717.9           0
15         133     253.395     205.999           0     21995.8           0
15         134     254.398         206           0     24234.5           0
15         135     255.401         206           0     28893.1           0
15         136     256.403         206           0     38356.4     1214.23
15         137     257.406         206           0     44940.6     3776.82
15         138     258.409     206.001           0     50699.5     3983.59
15         139     259.411         206           0     49030.2     7522.19
15         140     260.414     205.996           0     45019.8     8102.28
15         141     261.416     205.998           0     42827.2           0
15         142     262.418     206.041           0       36921           0
15         143     263.407     206.196           0     27957.6           0
15         144     264.362     206.495           0     16959.5           0
15         145     265.312     206.817           0     27338.8           0
15         146     266.297     206.983           0     23509.8           0
15         147     267.298     207.025           0     15782.2     4153.14
15         148       268.3     207.034           0     12314.2     2092.91
15         149     269.302     207.075           0     9592.34     644.868
15         150     270.297     207.197           0     7030.45           0
15         151     271.271      207.43           0     5780.98           0
15         152      272.23     207.722           0     11039.7           0
15         153     273.186     208.025           0     16548.8           0
15         154      274.13     208.362           0     10491.1           0
15         155     275.048     208.763           0     11185.6           0
15         156     275.948     209.206           0     11828.6           0
15         157     276.838     209.666           0     8605.25           0
15         158     277.712     210.157           0     10997.7           0
15         159      278.54     210.722           0     6438.36           0
15         160     279.257      211.42           0     7072.82           0
15         161     279.846      212.23           0     13221.2           0
15         162     280.388     213.073           0     8271.09           0
15         163     280.958     213.898           0     15045.9           0
15         164     281.539     214.715           0     7474.49           0
15         165     282.059     215.571           0     10857.9           0
15         166     282.512     216.466           0     5598.86           0
15         167     282.934     217.375           0     11456.4           0
15         168     283.348     218.288           0     6903.86           0
15         169     283.778     219.194           0     11720.4           0
15         170     284.288     220.057           0     15379.7           0
15         171     284.868     220.875           0       13481           0
15         172     285.414     221.715           0     2880.65           0
15         173     285.848     222.618           0           0           0
15         174     286.183     223.563           0           0           0
15         175     286.448      224.53           0           0           0
15         176     286.681     225.505           0     4520.73           0
15         177     286.861     226.491           0     11963.1           0
15         178     286.954      227.49           0     12645.4           0
15         179     286.991     228.491           0     12578.4           0
15         180     287.045     229.493           0     13827.8           0
15         181     287.228     230.478           0     10460.6     446.421
15         182     287.526     231.435           0     6896.33     2318.66
15         183     287.843     232.387           0       12536     1174.21
15         184     288.105     233.354           0       11112     1332.59
15         185     288.334     234.331           0     5715.46     3383.66
#1
16           0     163.672     556.018           0     26027.1           0
16           1      164.17     556.885           0     41651.1           0
16           2     164.641     557.767           0     22025.8           0
16           3     165.121     558.644           0     29443.7           0
16           4     165.636     559.501           0     14026.5           0
16           5     166.219     560.313           0     15111.4           0
16           6     166.767     561.149           0     14875.9           0
16           7     167.282     562.006           0     14705.8           0
16           8     167.873     562.812           0     18354.3           0
16           9     168.547     563.551           0     13762.2           0
16          10     169.254     564.257           0       17555           0
16          11     169.967     564.958           0     23749.5           0
16          12     170.664     565.675           0     13486.7           0
16          13     171.298     566.448           0     11823.1           0
16          14     171.834     567.292           0     17403.7           0
16          15     172.367     568.138           0     14607.9           0
16          16     172.939     568.957           0     19938.4           0
16          17     173.498     569.786           0     10166.5           0
16          18     174.025     570.636           0     26321.6     4.57613
16          19     174.599     571.454           0       12117     82.9971
16          20     175.286      572.18           0     12588.4      250.57
16          21     176.028      572.85           0     18666.1     403.363
16          22     176.655      573.63           0     15194.7     2531.54
16          23     177.164      574.49           0     15308.7     782.982
16          24     177.641     575.368           0     5947.97     626.182
16          25      178.22     576.183           0     6776.14     407.674
16          26     178.886     576.929           0     9348.63           0
16          27     179.606     577.622           0     8217.35           0
16          28     180.391     578.242           0     9821.84           0
16          29      181.26     578.736           0     14970.4           0
16          30     182.152     579.187           0     18122.6           0
16          31     183.001     579.715           0     4142.68           0
16          32     183.745     580.383           0           0           0
16          33     184.457     581.085           0     695.671           0
16          34     185.289     581.639           0       11574           0
16          35       186.2     582.051           0     17420.5           0
16          36     187.135     582.404           0     10043.9           0
16          37     188.043     582.822           0     13793.9           0
16          38     188.949     583.245           0     9783.57           0
16          39     189.874     583.623           0     6520.96           0
16          40     190.823     583.939           0     12420.1           0
16          41     191.776     584.242           0     9511.34           0
16          42     192.721     584.568           0     7070.02           0
16          43     193.673     584.872           0     13114.7           0
16          44     194.622     585.185           0     13592.4           0
16          45     195.557     585.539           0     7454.57           0
16          46     196.493     585.891           0     9614.49           0
16          47     197.445     586.197           0     6407.02           0
16          48     198.405     586.476           0     4872.81           0
16          49     199.372     586.729           0     11426.9           0
16          50     200.352     586.925           0     19628.4           0
16          51      201.33     587.133           0     20385.6           0
16          52     202.284     587.434           0     12107.5           0
16          53     203.224     587.773           0     17438.5           0
16          54     204.204     587.969           0     17965.5           0
16          55     205.202     588.026           0     16378.6           0
16          56     206.202     588.031           0     13255.5           0
16          57     207.202     588.024           0     15366.1           0
16          58     208.201     588.009           0       20632           0
16          59       209.2     587.963           0     19357.3           0
16          60     210.192     587.837           0     13124.6           0
16          61     211.171     587.637           0      7668.2           0
16          62     212.138     587.381           0     7603.93     605.138
16          63     213.112     587.159           0     13347.1     2152.06
16          64     214.061     586.843           0     17550.9     1383.09
16          65     214.866      586.25           0     22842.8     3404.25
16          66     215.601     585.573           0     9554.27     3551.92
#1
17           0     212.958     463.152           0           0           0
17           1     213.867     463.574           0     9695.17           0
17           2     214.806     463.927           0     19165.2           0
17           3     215.753     464.255           0     17614.6           0
17           4     216.689     464.614           0     10107.3           0
17           5     217.613     465.001           0     17948.4           0
17           6     218.517     465.433           0     9629.76           0
17           7     219.462     465.767           0     17304.4     236.722
17           8     220.417     466.072           0     26229.5      2160.6
17           9     221.338     466.468           0     15715.7     3019.61
17          10     222.201     466.978           0     21006.1     4500.23
17          11     223.017      467.56           0     446.194     4004.48
17          12     223.612     468.366           0     27893.6     1727.89
17          13     224.086     469.249           0     41803.6     8078.75
17          14      224.68     470.056           0     37419.7           0
17          15     225.471     470.672           0     12799.1           0
17          16      226.25     471.303           0     11959.7           0
17          17      227.01     471.956           0     18706.2           0
17          18     227.813     472.556           0       10150           0
17          19     228.658     473.095           0     17880.6           0
17          20     229.488     473.658           0     11160.8           0
17          21     230.221     474.341           0     13212.1           0
17          22     230.902     475.077           0     12452.2           0
17          23     231.704     475.678           0     11739.8           0
17          24     232.593     476.141           0     13991.5           0
17          25     233.507     476.552           0       10002           0
17          26     234.405     476.998           0     20301.5           0
17          27     235.268     477.507           0     8385.37           0
17          28     236.093     478.076           0     14167.9           0
17          29     236.914     478.651           0      9136.5           0
17          30     237.757     479.193           0     10260.4           0
17          31      238.59     479.751           0     8648.68           0
17          32     239.364     480.387           0     9045.83           0
17          33     240.124     481.041           0     15175.3           0
17          34      240.94     481.624           0     13790.6           0
17          35     241.782     482.167           0     20950.7           0
17          36     242.613     482.728           0     14259.8           0
17          37     243.378     483.375           0     12170.4           0
17          38     244.131     484.037           0     12511.8           0
17          39     244.933     484.638           0     7359.55           0
17          40     245.774     485.183           0     9814.83           0
17          41     246.604     485.745           0      7542.5           0
17          42     247.372     486.389           0     8506.42           0
17          43     248.094     487.084           0     18064.3           0
17          44     248.802     487.794           0     17062.1           0
17          45     249.508     488.505           0     13429.5           0
17          46     250.216     489.215           0     19162.8           0
17          47     250.924     489.924           0     33161.6           0
17          48     251.633     490.632           0     22792.6           0
17          49     252.344     491.339           0     24256.8           0
17          50     253.057     492.044           0       40455           0
17          51     253.754     492.764           0     24891.8     1401.16
17          52     254.375      493.55           0     19426.9     4619.51
17          53     254.871     494.421           0     35802.3           0
17          54     255.465     495.228           0     22826.6     400.914
17          55     256.295     495.789           0     26044.7     4267.96
17          56     257.243     496.112           0     33662.8     2010.59
17          57     258.175     496.482           0     16219.1           0
17          58     259.007     497.041           0     25074.8           0
17          59     259.744     497.719           0     13990.7           0
17          60     260.448     498.433           0     12290.6           0
17          61     261.149     499.149           0       20290           0
17          62     261.854     499.862           0     28058.3     5.83521
17          63     262.571     500.562           0     16065.8     158.999
17          64     263.328     501.219           0     16802.4     94.6712
17          65      264.14     501.806           0     22366.6     124.201
17          66     264.899      502.46           0     21707.6     70.2559
17          67     265.536     503.234           0     10735.1     243.067
17          68     266.123     504.046           0     27172.8           0
17          69     266.791     504.794           0     22122.6           0
17          70     267.494     505.509           0     16783.1           0
17          71     268.203     506.217           0     22930.5     176.932
17          72     268.931     506.906           0     31414.6     1065.97
17          73     269.723      507.52           0     19608.6     1767.71
17          74      270.57     508.056           0     37640.8     1465.16
17          75     271.421     508.586           0     20060.3     2873.35
17          76     272.222     509.187           0     28390.6     2580.47
17          77     273.072     509.719           0     31416.3     1650.91
17          78     274.012     510.065           0     34387.7     930.502
17          79     274.979      510.33           0     20221.4           0
17          80     275.908     510.705           0     17663.7           0
17          81     276.797     511.168           0       23334           0
17          82     277.628     511.728           0     23483.4           0
17          83     278.415     512.349           0     22131.1           0
17          84     279.271      512.87           0     31488.4           0
17          85     280.268     512.844           0       26697     5013.09
17          86     281.168     512.404           0     14139.6     273.803
17          87     282.156     512.239           0     13492.2     3388.02
17          88     283.148     512.375           0     6159.24     3834.35
17          89     284.118     512.628           0     5810.28     1762.02
17          90     285.103     512.816           0      9087.7           0
17          91     286.098     512.933           0     12528.2           0
17          92     287.091      513.07           0     17317.3     473.491
17          93     288.058     513.335           0     11439.7           0
17          94     288.993     513.695           0     13819.2           0
17          95     289.959     513.962           0     17430.8           0
17          96     290.944     514.146           0     12931.1           0
17          97     291.921     514.369           0     7424.48           0
17          98     292.876     514.676           0     9610.11           0
17          99     293.852     514.902           0     10954.1           0
17         100     294.848     515.017           0     8360.61           0
17         101     295.845     515.114           0     6795.68           0
17         102      296.83     515.303           0     7343.04           0
17         103     297.779     515.624           0     13488.2           0
17         104     298.745      515.89           0     24178.4           0
17         105     299.741     515.997           0     23187.2           0
17         106     300.744     516.009           0     16645.3           0
17         107     301.746     515.994           0     14003.4           0
17         108     302.748     515.991           0     12927.9           0
17         109     303.748     516.054           0     9954.66           0
17         110     304.724     516.283           0     10330.1     218.082
17         111     305.613     516.745           0     12820.1      859.11
17         112     306.479      517.25           0       11479     2574.35
17         113     307.431     517.561           0     10372.3     1585.35
17         114     308.412     517.369           0     18569.5     1002.23
17         115      308.84      516.47           0     27308.7     3873.64
17         116     308.719     515.475           0     16808.2     1284.93
17         117     308.335     514.549           0     5385.28           0
#1
18           0     279.395     513.166           0     33425.4     535.702
18           1     279.954     513.992           0     36155.9     664.322
18           2     280.322     514.919           0       21882     3488.15
18           3     280.722     515.832           0     15317.2     3651.24
18           4     281.152     516.732           0     15806.9     665.449
18           5     281.583     517.631           0      9015.8           0
18           6     282.036     518.519           0       16308           0
18           7     282.543     519.378           0     10057.9           0
18           8     283.166     520.157           0     19201.8           0
18           9     283.855     520.878           0     23852.9           0
18          10      284.57     521.573           0     13706.4           0
18          11     285.328      522.22           0     13675.3           0
18          12      286.16     522.771           0     9675.07           0
18          13     287.037     523.246           0     11043.8           0
18          14     287.924     523.702           0     11832.7           0
18          15     288.808     524.163           0     17111.2           0
18          16     289.713     524.581           0     11747.3           0
18          17      290.67     524.861           0     17454.7           0
18          18      291.66      524.98           0     19001.9           0
18          19     292.655     525.051           0     19663.9           0
18          20     293.638     525.219           0     17328.1           0
18          21      294.59     525.514           0     9834.09           0
18          22     295.547     525.795           0     15241.1     1171.13
18          23     296.531     525.955           0     19720.1           0
18          24     297.527     526.005           0     20302.1           0
18          25     298.525      526.01           0     19676.2           0
18          26     299.522     526.025           0     18056.7           0
18          27     300.517     526.087           0     14443.5           0
18          28     301.507     526.208           0     11009.7           0
18          29     302.491      526.37           0     7706.64           0
18          30     303.488     526.371           0     8143.54           0
18          31     304.474     526.223           0     11975.7     344.186
18          32      305.47     526.183           0       14117     628.501
18          33     306.457     526.326           0     6895.93     1574.42
18          34     307.432     526.534           0     13034.5     2289.33
#1
19           0     278.437     421.705           0     19476.8           0
19           1     279.228     421.103           0       20100           0
19           2     280.122     420.669           0     15232.4           0
19           3     281.019     420.239           0     18964.5           0
19           4     281.903     419.784           0     21030.9     203.244
19           5     282.786     419.327           0     12773.1     967.536
19           6     283.678     418.887           0     16026.2      2261.6
19           7     284.591     418.494           0     12414.3     6449.03
19           8     285.523     418.149           0     29725.6     4183.27
19           9     286.449     417.787           0     36940.7     4509.83
19          10       287.4     417.498           0     42258.9     1661.94
19          11     288.339      417.17           0     36107.8     2819.31
19          12     289.198     416.669           0     19574.1     5592.78
19          13     290.076     416.203           0     18191.5     1578.39
19          14     290.965     415.758           0     16905.1     54.3263
19          15     291.854     415.314           0     15805.4           0
19          16     292.742     414.868           0     22436.3           0
19          17     293.649      414.46           0     16434.1           0
19          18     294.593     414.149           0     31981.8           0
19          19      295.56     413.918           0     37549.1           0
19          20     296.534     413.718           0     30322.7     216.718
19          21     297.528     413.737           0     22984.1      4200.5
19          22     298.509     413.899           0     17678.6     1560.53
19          23     299.498     413.996           0     14843.4     593.107
19          24     300.492     414.035           0       12241     398.593
19          25     301.486     414.039           0       12773           0
19          26      302.48     414.006           0     17169.3     1.54423
19          27     303.464     413.866           0     20469.9           0
19          28     304.411     413.563           0     13710.4           0
19          29     305.358     413.262           0     22573.1           0
19          30     306.346     413.154           0     32924.6           0
19          31     307.319     413.362           0     33608.1     10578.5
#1
20           0     311.002     390.156           0     28861.1     4748.05
20           1     310.985     391.159           0     25268.5     5159.83
20           2     310.966     392.162           0     21734.7     5882.18
20           3     310.962     393.165           0       20031     5638.62
20           4     311.051     394.165           0     28064.3     4484.32
20           5      311.39     395.109           0     17780.4           0
20           6     311.949     395.942           0     35827.4           0
20           7     312.517      396.77           0     22824.9           0
20           8     312.882     397.704           0     43503.3           0
20           9     313.013     398.699           0     46881.6           0
20          10     313.026     399.702           0     42993.6           0
20          11     313.018     400.705           0     34607.1           0
20          12     312.976     401.708           0     33962.2           0
20          13     312.794     402.695           0     29436.3           0
20          14      312.46     403.641           0     17211.9           0
20          15     312.136     404.591           0     26933.4           0
20          16     311.834     405.547           0     26053.1           0
20          17     311.482     406.487           0     14051.4           0
20          18     311.063     407.399           0     23264.2           0
20          19     310.643      408.31           0     14107.5     3.58209
20          20     310.292      409.25           0     20644.5     1673.58
20          21     310.006     410.212           0     36621.2     873.683
20          22     309.607     411.132           0     23579.1           0
20          23     309.007     411.936           0     36949.1           0
20          24     308.341     412.686           0     24966.2           0
20          25     307.872     413.574           0     42143.1           0
20          26     307.908     414.576           0     35800.8     1340.21
20          27      307.98     415.577           0     28820.1           0
20          28     308.011      416.58           0     20796.6     1277.05
20          29     308.021     417.583           0     20288.8     700.632
20          30     308.018     418.587           0     26719.9           0
20          31     307.965     419.589           0     25421.4           0
20          32     307.786     420.576           0     18966.7           0
20          33     307.453     421.522           0     11074.1     1.89225
20          34     307.023     422.429           0       18153     812.511
20          35     306.597     423.337           0     9642.31     1961.95
20          36     306.265     424.284           0     16256.1      1528.1
20          37     306.054     425.265           0     21374.5     3009.53
20          38     305.816      426.24           0     25927.9     870.603
20          39     305.422     427.162           0     29121.3      1785.2
20          40     305.101     428.113           0     28472.4     900.358
20          41     304.957     429.106           0     27379.9           0
20          42     304.793     430.096           0     21114.5           0
20          43      304.46     431.042           0     7081.16           0
20          44     303.944     431.902           0      4117.4           0
20          45     303.304     432.676           0     4525.25           0
20          46     302.674     433.457           0     5350.16           0
20          47     302.197     434.339           0     7831.13           0
20          48     301.892     435.295           0     8022.81     4423.43
20          49     301.779     436.292           0     26041.6           0
20          50      301.88      437.29           0     28201.6           0
20          51     301.832     438.292           0     25163.4           0
20          52     301.572     439.261           0     11814.2           0
20          53     301.171     440.181           0     15718.4           0
20          54     300.671     441.051           0     13070.2           0
20          55     300.123     441.891           0     7426.63           0
20          56     299.568     442.727           0     4358.67           0
20          57     299.032     443.575           0     12075.9           0
20          58     298.464     444.402           0      8138.7           0
20          59     297.817     445.169           0     13359.4           0
20          60      297.12     445.891           0     16405.9           0
20          61      296.41       446.6           0     10808.4           0
20          62     295.701      447.31           0     11405.6           0
20          63     294.992      448.02           0     13199.6           0
20          64     294.264     448.711           0     7536.45           0
20          65     293.488     449.347           0     6281.91           0
20          66     292.643     449.887           0     11115.6           0
20          67     291.818     450.459           0     6073.44           0
20          68     291.023     451.071           0     10343.8     813.677
20          69     290.248     451.708           0     11475.6     2956.95
20          70     289.447     452.312           0     10782.5     4039.89
20          71      288.66     452.935           0     25693.2     408.641
#1
21           0     294.984     590.896           0     27427.1     8280.38
21           1      295.96     591.124           0     17553.4     4288.34
21           2     296.943     591.315           0      7673.9     704.632
21           3     297.925     591.515           0     2961.96           0
21           4     298.893     591.773           0     7776.93           0
21           5     299.836     592.111           0     13868.5           0
