image	C:/Users/diogo/OneDrive - Universidade de Lisboa/Ambiente de Trabalho/WORK/202402 - Paper SOTA/figs/fig2_new/tophat.png
intensity-scaling	0
gaussian-std	0
ridge-threshold	0.02
maximum-foreground	255
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	10
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	1
stretch-factor	0.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
62          50     309.226     367.277           0     143.108     13.9833
62          51     308.765     366.381           0     158.019     12.2091
62          52     308.434     365.429           0     162.538     16.3392
62          53      308.29     364.431           0     157.903     22.0885
62          54     308.276     363.423           0     152.655     24.1679
62          55     308.325     362.416           0     155.842     22.8543
62          56     308.384     361.409           0     167.934     20.1356
62          57     308.476     360.405           0     182.627     17.3202
62          58      308.64     359.411           0     191.494     15.7764
62          59     308.893     358.435           0     184.712     17.2997
62          60     309.178     357.467           0     151.714     19.4162
#1
63           0     159.841     545.789           0     103.375     48.8835
63           1     160.102     544.813           0     119.645     37.9777
63           2     160.411     543.852           0     118.455     34.7749
63           3     160.802      542.92           0     112.529     33.5857
63           4     161.231     542.006           0     105.637     28.6812
63           5     161.632     541.079           0     100.401     23.0352
63           6     161.987     540.133           0     98.3646     17.6417
63           7     162.333     539.184           0     85.5957     11.5871
63           8     162.719      538.25           0     70.0718     7.20907
63           9     163.193     537.358           0     51.8514     8.38906
63          10     163.745     536.512           0     37.4867     13.3015
63          11     164.348     535.702           0      31.252     17.4582
63          12     164.973     534.908           0     30.6574     18.7438
63          13     165.595     534.112           0     28.0696     17.4289
63          14     166.188     533.294           0     23.7418     14.3519
63          15     166.737     532.446           0     17.5831     11.7352
63          16     167.232     531.566           0     14.4335     9.20245
63          17     167.667     530.654           0     16.2693     7.49921
63          18      168.04     529.715           0     25.1428     6.70391
63          19     168.351     528.754           0     42.4443      6.0723
63          20     168.606     527.777           0     64.3838     5.67973
63          21     168.824      526.79           0      80.463     5.37444
63          22     169.043     525.804           0     87.8805      5.7227
63          23     169.303     524.828           0     88.1394     5.94496
63          24     169.639     523.875           0     88.6558     5.39059
63          25     170.076     522.964           0     89.3131      7.0007
63          26     170.612     522.108           0     90.6964     11.2067
63          27     171.235     521.313           0     98.6621     18.7137
63          28      171.94     520.589           0     110.221     25.2574
63          29     172.742     519.976           0     114.842       20.94
63          30     173.645     519.524           0     101.761     14.2069
63          31     174.615     519.242           0     77.8301     14.6371
63          32     175.615     519.101           0     47.7244      16.527
63          33     176.624     519.059           0     24.0064     14.6241
63          34     177.634     519.079           0     13.0889     9.95378
63          35     178.643     519.128           0     13.5257      5.2312
63          36     179.652     519.177           0     18.1437     2.96827
63          37     180.661     519.222           0     23.5983     2.52043
63          38     181.671     519.259           0     27.6674     2.36047
63          39     182.678      519.33           0      30.027     2.13137
63          40     183.681     519.456           0     30.5438     1.76305
63          41     184.665     519.682           0     30.7719     2.05948
63          42     185.594      520.08           0     33.4698     8.00735
63          43     186.391       520.7           0     38.6721     19.7219
63          44     187.087     521.432           0     46.7628     19.1804
#1
64           0     159.688      617.02           0     92.8417      17.753
64           1     159.339     616.078           0     88.4364     41.0749
64           2     159.101     615.103           0     84.5461     35.2388
64           3     159.109     614.099           0     82.2015     30.2416
64           4     159.329     613.119           0     81.2015     30.1197
64           5     159.668     612.173           0     82.6985     32.9033
64           6     160.061     611.249           0     89.8083      35.716
64           7     160.452     610.324           0     95.6312     35.4371
64           8     160.812     609.387           0     101.508      29.848
64           9      161.11     608.428           0     104.137     21.8682
64          10     161.353     607.453           0     101.308      14.876
64          11      161.57     606.473           0     99.0273     9.72346
64          12     161.789     605.493           0     98.5122     6.01254
64          13     162.021     604.516           0     99.7359     3.81365
64          14     162.269     603.542           0     97.2592     2.64311
64          15     162.531     602.573           0     96.5129     2.32348
64          16     162.807     601.607           0     98.9205     1.84512
64          17     163.087     600.643           0     102.835     1.94262
64          18     163.352     599.674           0     104.158     2.14111
64          19     163.589     598.698           0     106.926     2.14236
64          20     163.794     597.715           0     108.507     1.67513
64          21     163.977     596.728           0     108.264     1.21974
64          22     164.149     595.738           0     101.171     1.35649
64          23     164.318     594.748           0     94.6937     1.93539
64          24     164.488     593.758           0      94.209     2.41543
64          25     164.653     592.768           0     101.142     3.17935
64          26     164.807     591.775           0       112.7     4.14526
64          27      164.95     590.781           0     124.085     5.14368
64          28     165.084     589.786           0     127.904     7.80243
64          29     165.212      588.79           0     127.873     11.8526
64          30      165.34     587.794           0      127.36     17.5043
64          31     165.478     586.799           0      129.43     24.0917
64          32     165.639     585.808           0     135.639     31.3369
64          33     165.814     584.819           0     147.709      41.535
64          34     165.964     583.826           0     159.075     54.7831
64          35     166.031     582.824           0     157.485     64.0358
64          36     165.992     581.821           0     146.127     63.1767
64          37     165.866     580.824           0     130.313     57.3031
64          38     165.699     579.834           0     122.509     49.7208
64          39     165.544     578.842           0     127.785     40.3972
64          40     165.465     577.841           0     140.272     31.9752
64          41     165.506     576.837           0     151.632      27.882
64          42      165.68     575.848           0     154.366     26.8309
64          43     165.967     574.886           0     150.052     27.9939
64          44     166.329     573.949           0     133.125     30.4118
64          45     166.722     573.025           0     122.165     34.5815
64          46      167.11     572.099           0     114.688     40.0188
64          47     167.429     571.147           0     102.918     42.3958
64          48     167.599     570.158           0     90.3078     42.3947
64          49     167.562     569.155           0     77.7904     41.2497
64          50     167.322     568.179           0     71.5578      31.939
64          51      166.93     567.255           0     73.6367     20.0075
64          52     166.458     566.368           0       80.21     12.5194
64          53     165.982     565.484           0     89.1312     10.4627
64          54     165.573     564.567           0     94.0783     9.81594
64          55     165.271     563.609           0     95.8773      9.4988
64          56     165.069     562.626           0     95.7712     8.64649
64          57     164.928     561.631           0      94.595     8.32362
64          58     164.813     560.634           0     93.5364      8.5577
64          59     164.701     559.636           0     91.6357     9.12276
64          60      164.59     558.638           0      89.472     10.0746
64          61     164.487     557.639           0       86.95     11.6312
64          62     164.413     556.637           0     84.8363     13.4627
64          63     164.404     555.633           0     84.2695     15.1969
64          64     164.528     554.636           0     83.3932     17.0079
64          65     164.865     553.691           0      77.228     19.0134
64          66     165.431     552.862           0     65.0995     34.8844
64          67     166.144     552.155           0     56.1098     50.6362
64          68     166.929     551.529           0     54.5124     43.9498
64          69     167.735     550.929           0      60.899      29.089
64          70     168.546     550.336           0     63.5406     15.1756
64          71     169.369     549.762           0     59.4722     5.99937
64          72     170.218     549.224           0     49.3735     2.51578
64          73     171.091     548.729           0     40.4506     2.42384
64          74     171.988     548.277           0     37.1939     2.47594
64          75     172.893     547.841           0     42.0771     2.02779
64          76      173.79     547.389           0     48.7952     2.60685
64          77     174.669     546.903           0     57.1338     5.67645
64          78     175.522     546.375           0     58.1534     12.1273
64          79     176.347     545.802           0     58.8629      22.016
64          80      177.15     545.199           0     58.3834      31.056
64          81     177.937     544.575           0     57.9107     37.6406
64          82     178.719     543.945           0     58.0205     38.8826
64          83       179.5     543.312           0     55.3752     35.3999
64          84     180.279     542.679           0     55.5648     30.4313
64          85     181.059     542.047           0     58.4123      28.761
64          86      181.84     541.415           0      56.177     32.4531
64          87     182.631     540.797           0       56.62     39.4974
64          88     183.445     540.209           0     56.0711     47.9731
64          89     184.282     539.653           0     54.5636     56.1678
64          90     185.138     539.129           0     57.8504     62.8469
64          91      186.01      538.63           0      68.129     70.6127
64          92     186.874     538.118           0     89.0205     75.5648
64          93     187.695      537.54           0     120.654     71.2297
64          94     188.435     536.862           0     160.748     63.6967
64          95      189.03     536.055           0     206.683     62.9345
64          96     189.271     535.084           0     221.409     71.2339
#1
65           0      294.35     242.063           0     27.5874     25.9184
65           1     295.335     241.932           0     25.3012     18.1668
65           2     296.325     241.832           0     19.8305     12.3741
65           3     297.317      241.77           0     16.1017     9.41862
65           4     298.311     241.745           0     18.0892     8.44298
65           5     299.305     241.747           0     21.2109     8.80242
65           6       300.3     241.732           0     25.5064     10.3355
65           7     301.294     241.713           0      33.252     12.8003
65           8     302.287     241.676           0     49.2507     16.4547
65           9      303.28     241.618           0     71.4477     21.8729
65          10     304.272     241.553           0     93.6015      27.054
65          11     305.266     241.519           0     106.632     27.3122
65          12      306.26      241.56           0     106.509     26.7181
65          13     307.248     241.669           0       98.19      29.739
65          14     308.233     241.806           0     87.0648     34.2638
65          15     309.219     241.935           0     76.2398     35.9046
65          16     310.209     242.028           0     65.7224     30.5551
65          17     311.202     242.071           0     56.1574     19.1923
65          18     312.196     242.066           0     50.2119     11.7365
65          19      313.19     242.034           0     49.7397     9.68751
65          20     314.185     242.018           0     55.7189     10.4228
65          21     315.177     242.086           0     65.3692     10.0652
65          22     316.139     242.334           0      74.071     7.05199
65          23     317.008     242.817           0     79.6215     4.14257
65          24      317.75     243.479           0     81.0779     4.54504
65          25     318.404     244.228           0      84.109      5.9497
65          26     319.005      245.02           0     87.9073     6.77238
65          27     319.562     245.843           0     85.3278     7.28619
65          28     320.063     246.702           0     84.3175     6.44372
65          29     320.475     247.607           0     81.4557     4.86111
65          30     320.764     248.559           0     79.2189     4.28257
65          31     320.907     249.543           0     75.7312     3.73328
65          32     320.905     250.537           0     70.7482     3.49542
65          33     320.777     251.523           0      65.802     3.27134
65          34     320.542     252.489           0     62.1071     2.95238
65          35     320.213     253.427           0     61.5552     2.39358
65          36     319.792     254.329           0     64.5612     2.22532
65          37     319.276     255.178           0     70.6506     1.92252
65          38      318.65     255.951           0     77.1497     1.67465
65          39     317.919     256.625           0     76.1917     1.71095
65          40      317.11     257.203           0     68.7009     2.23784
65          41     316.239     257.682           0     58.3982     5.14834
65          42     315.318     258.056           0     53.4087     12.9728
65          43     314.357     258.312           0      52.331     24.2491
65          44     313.387     258.532           0     60.1482     36.1237
65          45      312.44     258.835           0     75.8231     59.5756
65          46     311.565     259.306           0     89.6447     85.6586
65          47     310.715     259.822           0     92.8143     102.433
#1
66           0     238.286     492.566           0     146.399     54.6929
66           1     238.781     493.431           0     134.613     58.4542
66           2     239.281     494.295           0     98.4518     51.5056
66           3     239.795      495.15           0     64.8474     36.7473
66           4     240.287     496.018           0     51.7007     26.8879
66           5     240.723     496.915           0     53.8232     20.7269
66           6     241.095      497.84           0     57.8867     16.6683
66           7      241.41     498.787           0     57.3669     12.6562
66           8     241.723     499.734           0     57.5238     8.33088
66           9     242.042     500.679           0     57.9444     5.24829
66          10     242.362     501.624           0      55.175     2.91606
66          11     242.668     502.573           0     55.3882     1.44624
66          12     242.947     503.531           0     57.5128     1.11001
66          13     243.185       504.5           0     56.3899    0.935969
66          14     243.381     505.478           0     55.2495    0.853795
66          15     243.539     506.463           0      55.286    0.745535
66          16     243.668     507.452           0     56.4588    0.535717
66          17      243.77     508.444           0      58.307    0.363561
66          18     243.846     509.439           0     60.9473      0.3504
66          19     243.893     510.435           0     63.7507    0.305574
66          20     243.915     511.433           0     65.5371    0.296713
66          21     243.925      512.43           0     66.6443    0.297184
66          22     243.929     513.428           0      67.218    0.294434
66          23     243.925     514.425           0     67.1767    0.292594
66          24     243.907     515.423           0     66.5924    0.297914
66          25     243.866     516.419           0     65.3005    0.321317
66          26       243.8     517.415           0      63.949    0.246845
66          27     243.709     518.408           0     62.5056    0.216179
66          28     243.602       519.4           0     61.0865     0.31167
66          29     243.486     520.391           0     60.1173    0.273306
66          30     243.369     521.381           0     59.9928    0.239765
66          31     243.257     522.373           0     61.0771    0.201587
66          32     243.148     523.364           0     63.2905    0.194063
66          33     243.036     524.355           0     66.2708   0.0681082
66          34     242.915     525.346           0     67.4152    0.174246
66          35     242.778     526.334           0     67.2227    0.238966
66          36     242.615     527.318           0     66.4697    0.302314
66          37     242.414     528.295           0     66.0301    0.336447
66          38     242.172     529.263           0     67.7903    0.283059
66          39     241.892      530.22           0     69.2249     0.36366
66          40     241.589     531.171           0      70.298    0.354492
66          41     241.269     532.115           0     75.5826    0.289967
66          42      240.94     533.057           0     83.4261    0.380165
66          43     240.635     534.007           0     84.5126    0.366867
66          44     240.375      534.97           0     81.5598    0.288808
66          45     240.148     535.941           0      76.065    0.146815
66          46     239.927     536.914           0      68.691    0.101936
66          47     239.699     537.885           0     60.7565    0.163674
66          48     239.451     538.851           0     57.7209    0.140583
66          49      239.17     539.808           0     59.0201    0.149654
66          50     238.852     540.754           0     61.1857    0.188007
66          51     238.518     541.694           0     61.9176    0.157825
66          52     238.174      542.63           0     65.8342    0.223926
66          53     237.819     543.563           0     67.3851    0.201819
66          54     237.463     544.494           0       66.04    0.206302
66          55     237.102     545.424           0     67.9003    0.262559
66          56      236.73      546.35           0     65.6714     0.21856
66          57     236.356     547.274           0     64.6525    0.167814
66          58     235.971     548.195           0     67.0427    0.247465
66          59      235.58     549.112           0     62.9385    0.115189
66          60     235.178     550.026           0     62.6567    0.183596
66          61     234.753     550.928           0     60.2209    0.145416
66          62     234.315     551.825           0     58.5142    0.140306
66          63     233.869     552.717           0        59.9    0.171942
66          64      233.43     553.612           0     59.6254    0.180127
66          65     232.998     554.512           0     65.0031    0.248362
66          66     232.572     555.414           0     63.0606    0.172951
66          67      232.15     556.317           0     64.9968    0.299531
66          68     231.723     557.219           0     64.1379    0.233469
66          69       231.3     558.122           0     63.9535     0.21386
66          70     230.877     559.026           0     66.5814    0.265569
66          71     230.462     559.933           0     64.8752    0.206879
66          72     230.054     560.843           0      68.675    0.292994
66          73     229.645     561.753           0     66.2442    0.214834
66          74     229.239     562.664           0     66.9928    0.285899
66          75     228.825     563.572           0     67.2597    0.345907
66          76     228.413      564.48           0     65.4754    0.175998
66          77     227.996     565.387           0     68.9497    0.394862
66          78     227.575     566.291           0     65.3042    0.298749
66          79     227.146     567.191           0     65.6263    0.394729
66          80     226.701     568.084           0     63.2368    0.385784
66          81     226.248     568.973           0     60.9789    0.339533
66          82     225.788     569.858           0     57.6699    0.400651
66          83     225.336     570.747           0     50.8481    0.298739
66          84     224.905     571.647           0     42.0161    0.411332
66          85     224.475     572.547           0     29.0742     0.42182
66          86     224.038     573.444           0     17.6805    0.325339
66          87     223.589     574.334           0     8.34929     0.14405
66          88     223.134     575.223           0     3.76387   0.0721223
66          89     222.677     576.109           0     1.49409   0.0151748
66          90      222.22     576.996           0  0.00513803           0
#1
67           0     174.476     306.463           0     66.8517     36.2334
67           1     174.737     305.513           0     64.4612     31.4787
67           2     175.014     304.567           0     60.6367     22.3344
67           3     175.347      303.64           0     56.5468     16.0345
67           4     175.723     302.729           0     52.9698     12.5408
67           5     176.115     301.826           0     49.0772     11.4698
67           6     176.511     300.924           0     46.5294     13.1259
67           7     176.914     300.025           0     47.7843     18.8375
67           8     177.341     299.137           0     51.4045     27.3334
67           9     177.804     298.267           0     55.0736     37.2467
67          10     178.277     297.403           0     56.4201     43.3079
#1
68           0     189.447     542.769           0     146.776     137.393
68           1     190.343     543.224           0     138.638     113.543
68           2     191.223     543.707           0     116.771     72.8857
68           3     192.065     544.254           0     91.1392     40.7705
68           4     192.848     544.883           0     70.9571     23.3662
68           5     193.547     545.604           0       60.89     15.3917
68           6     194.133     546.419           0     61.1222     12.9634
68           7     194.575      547.32           0     65.7055      10.539
68           8     194.929      548.26           0     76.0832     7.68403
68           9     195.193     549.229           0     81.8528     5.77094
68          10     195.365     550.218           0     82.3136     4.35263
68          11     195.457     551.219           0     79.3804     3.32889
68          12     195.494     552.222           0     76.0622     2.43229
68          13     195.488     553.226           0     74.1747     1.63353
68          14     195.446      554.23           0     73.3623     1.34639
68          15     195.364     555.231           0     74.7534     1.20865
68          16     195.242     556.228           0     76.3667     1.17387
68          17     195.088      557.22           0     78.0228     1.16822
68          18     194.918      558.21           0     77.6613     1.01233
68          19      194.75       559.2           0     74.6524     0.88202
68          20     194.588     560.191           0     72.3945    0.899324
68          21      194.43     561.183           0     70.8259    0.816783
68          22     194.272     562.174           0     70.1791    0.790139
68          23     194.113     563.166           0     70.6504     0.89385
68          24     193.956     564.158           0     70.3407     1.19468
68          25     193.803      565.15           0      68.366     1.81533
68          26     193.649     566.143           0     67.0164     2.63418
68          27     193.475     567.132           0     65.0299     3.68095
68          28     193.269     568.115           0      62.541     5.50324
68          29     193.027     569.089           0     61.4791     7.80567
68          30     192.759     570.057           0     57.4636     10.0789
68          31     192.483     571.023           0     55.9913     12.3264
68          32     192.203     571.987           0     57.5585     14.9587
68          33      191.92     572.951           0     60.1616     18.0042
68          34     191.644     573.917           0     60.0806     21.1337
68          35     191.378     574.885           0     62.7244     24.7879
68          36     191.113     575.853           0     67.2745     28.3014
68          37     190.851     576.823           0     68.3553     29.6906
68          38     190.627     577.802           0     65.2293     29.5232
68          39     190.505     578.799           0     59.6998     29.6004
68          40     190.528     579.802           0     49.8826     30.7758
68          41     190.769     580.776           0     36.7138     32.6175
68          42     191.223     581.672           0     27.6827     35.5555
68          43     191.801     582.493           0     32.4405     37.4009
68          44      192.41     583.291           0     49.4658     33.6581
68          45     193.031     584.081           0     64.6396     22.2888
#1
69           0     262.344     407.096           0     131.132     30.1178
69           1     261.809     407.939           0      128.69     29.4688
69           2     261.388     408.843           0      109.22     28.7962
69           3     261.173     409.817           0     89.0936     22.7947
69           4     261.076     410.811           0     75.2645     18.9902
69           5     261.003     411.806           0      69.771     16.8668
69           6     260.889     412.798           0     68.1349     15.7677
69           7     260.701     413.778           0      69.556     16.6093
69           8     260.461     414.747           0     70.4618      17.613
69           9     260.208     415.713           0     70.8106      18.372
69          10     259.985     416.686           0     70.3098     18.2888
69          11     259.816     417.669           0     68.6614     17.8989
69          12     259.691      418.66           0     66.6809     17.8348
69          13      259.58     419.652           0     63.6677     17.9728
69          14     259.455     420.642           0      59.978     18.2768
69          15     259.293     421.627           0     56.1998     18.5961
69          16     259.086     422.603           0     53.0533      18.856
69          17     258.841     423.571           0     50.6536     18.4862
69          18     258.573     424.532           0     50.6823      18.148
69          19     258.295     425.491           0     54.2808      17.628
69          20     258.023     426.452           0     60.1195     16.8586
69          21     257.778     427.419           0     65.2814     16.2824
69          22     257.562     428.394           0     70.4499      16.367
69          23     257.357     429.371           0     74.2643     16.8844
69          24     257.137     430.344           0     77.2771      18.104
69          25     256.888     431.311           0     79.4661      19.452
69          26     256.608     432.269           0     81.6902     20.9828
69          27     256.307      433.22           0     85.4522     21.8306
69          28     256.004     434.172           0     90.8244     22.2242
69          29     255.723     435.129           0     95.7898     22.3314
69          30     255.456     436.091           0     102.838     22.8017
69          31     255.186     437.052           0     112.393     22.9997
69          32     254.907      438.01           0     119.159     23.0973
69          33     254.619     438.966           0     118.182     23.5388
69          34     254.314     439.917           0     111.606     23.9203
69          35     253.978     440.856           0     100.526     22.8183
69          36      253.62     441.788           0     86.4294     20.5859
69          37     253.242     442.712           0     85.7126     18.0889
69          38     252.864     443.636           0     98.8451     19.4978
69          39     252.539      444.58           0     115.739     28.2677
69          40     252.253     445.536           0     125.676     35.2701
#1
70           0      96.765     393.813           0     157.814     118.013
70           1     96.4144     394.741           0     156.094     89.0758
70           2     95.8959     395.586           0     152.585     57.3102
70           3     95.3192     396.393           0     149.629     39.6525
70           4     94.7587     397.211           0     149.714     29.5064
70           5     94.2687     398.073           0     148.908     26.0296
70           6     93.8721     398.982           0     147.095     26.2677
70           7     93.5812     399.929           0     136.777      26.028
70           8     93.3803       400.9           0     127.382     25.8243
70           9      93.246     401.883           0     120.635     24.9731
70          10     93.1495      402.87           0     116.917     23.5593
70          11     93.0769     403.859           0      115.37     22.2656
70          12     93.0241     404.849           0     118.259     21.9566
70          13     92.9741      405.84           0     125.428     22.3943
70          14     92.9039     406.829           0     133.483     22.9034
70          15     92.7863     407.813           0     137.465     23.4341
70          16     92.6183     408.791           0     133.711     24.4477
70          17     92.4416     409.767           0     126.032     26.3276
70          18      92.323     410.751           0     119.873     28.5369
70          19     92.3216     411.741           0     116.911     31.5106
70          20     92.4733     412.718           0     116.653     37.7556
70          21     92.7707     413.661           0     117.988       46.75
70          22     93.1615     414.572           0     119.457     51.0164
70          23      93.574     415.474           0     121.056      48.674
70          24     93.9345     416.397           0     125.908     42.6234
70          25     94.1832     417.355           0     130.904      37.249
70          26     94.3016     418.337           0     136.188     34.8007
70          27     94.3146     419.328           0     140.645     33.4521
70          28     94.2638     420.318           0     144.326     32.1515
70          29     94.1856     421.307           0     147.451     30.9751
70          30     94.0983     422.295           0      150.52     30.0293
70          31     94.0019     423.282           0     152.974     28.9753
70          32     93.8917     424.268           0     151.303     27.8474
70          33     93.7748     425.253           0     149.384     26.5128
70          34     93.6662     426.238           0     147.281     25.3873
70          35     93.5784     427.226           0     143.434     24.3208
70          36     93.5256     428.216           0     138.205     24.0665
70          37     93.5296     429.208           0     131.289     25.1125
70          38     93.6129     430.195           0     122.739      26.152
70          39     93.7761     431.173           0     112.717     24.7175
70          40     93.9814     432.143           0     100.255     22.2233
70          41     94.1695     433.116           0     89.0114     21.4444
70          42     94.3007     434.099           0     81.6347     22.3486
70          43     94.3683     435.088           0     79.6169     24.4301
70          44     94.3884      436.08           0     81.3425     28.1196
70          45      94.391     437.072           0     83.4625     32.7392
70          46      94.403     438.063           0     84.2766      36.781
70          47     94.4365     439.054           0      82.212     38.2813
70          48     94.4908     440.045           0     78.2269     36.7667
70          49      94.563     441.034           0     72.9271     32.2407
70          50      94.653     442.022           0     67.5181     25.9219
70          51      94.751     443.009           0     63.7335       20.39
70          52     94.8432     443.996           0     61.9116     17.0077
70          53     94.9144     444.985           0     63.2172     15.8268
70          54     94.9605     445.976           0     64.5823     16.4943
70          55     94.9738     446.968           0     66.6735     18.4638
70          56     94.9581     447.959           0     68.4592     20.6935
70          57     94.9115      448.95           0      68.111     22.5795
70          58      94.828     449.938           0     64.6271     23.8885
70          59     94.7011     450.922           0     57.1329     24.3846
70          60     94.5326     451.899           0      45.731     24.0858
70          61     94.3441     452.873           0     33.2169     22.8627
#1
71           0     167.008     227.256           0     49.0194     39.4229
71           1     167.822     226.664           0     57.3212     35.0348
71           2     168.645     226.085           0      69.608     30.1822
71           3     169.482     225.526           0     79.7019     25.0781
71           4     170.327     224.979           0     88.5825     20.6101
71           5     171.175     224.438           0      89.737     17.2829
71           6     172.017     223.887           0     90.8627     14.8943
71           7     172.842      223.31           0     84.2832     13.0574
71           8     173.652     222.713           0     81.1312     11.7311
71           9     174.465      222.12           0     83.0153     11.0185
71          10     175.304     221.565           0     87.2829     11.4443
71          11     176.184     221.076           0      94.991     11.6312
71          12     177.099     220.657           0     94.2382     12.4656
71          13     178.028      220.27           0     91.2383     17.6135
71          14     178.947      219.86           0     84.8353     28.0474
71          15     179.847     219.409           0     78.8211      37.713
71          16     180.726     218.919           0     80.7724     41.1038
71          17     181.592     218.408           0     83.8397     37.4926
71          18      182.45     217.881           0     90.7374     33.9834
71          19     183.302     217.346           0     94.4593     30.8648
71          20     184.141     216.791           0     97.1907     30.3781
71          21     184.964     216.211           0     95.0466     32.0246
71          22     185.761     215.597           0     88.1163     35.4048
71          23     186.533     214.952           0     83.3571     39.0262
71          24     187.271     214.267           0     77.8557     43.6762
71          25     187.968     213.542           0     75.9415     48.4861
71          26      188.63     212.784           0     73.7064     52.8359
71          27     189.263     212.001           0     74.2075     55.7346
71          28     189.877     211.204           0     74.5749     56.9951
71          29     190.494     210.409           0     75.2687     57.0723
71          30     191.126     209.626           0     78.5888     55.7417
71          31     191.777     208.858           0      81.047     55.1181
71          32     192.443     208.104           0     81.5847     54.4859
71          33      193.11      207.35           0     81.3237     52.8199
71          34     193.762     206.584           0     78.8421      51.358
71          35     194.392     205.799           0     76.6614     50.3308
71          36     194.985     204.986           0     76.8377     46.6252
71          37     195.537     204.145           0     74.3358      36.246
71          38      196.05     203.279           0     76.3294     22.9889
71          39     196.544     202.402           0     76.0649     12.3924
71          40     197.047      201.53           0     78.5577     6.49486
71          41     197.575     200.674           0     71.9469      3.6685
71          42     198.137     199.839           0     63.1837     2.56291
71          43     198.725     199.022           0     50.5175     2.78236
71          44     199.328     198.216           0     40.7807     6.39972
71          45     199.935     197.413           0     35.2332     13.4303
71          46     200.545     196.613           0     27.9165      22.672
#1
72           0      104.74      512.82           0       116.3     63.9551
72           1     105.694     512.489           0     117.676     62.1684
72           2     106.672     512.238           0     116.239     59.7937
72           3     107.672     512.097           0     115.489     57.8112
72           4     108.679     512.022           0     118.499     58.6439
72           5     109.683     511.918           0     125.464     57.4418
72           6     110.657     511.649           0     129.941     42.1188
72           7     111.466     511.051           0     122.309     34.7801
72           8     111.986     510.187           0     94.0221     32.0608
72           9     112.302     509.228           0     66.6678     30.7453
72          10     112.513      508.24           0     51.7516     29.1372
72          11     112.673     507.243           0     42.6972     25.9238
72          12     112.805     506.242           0     36.5519      22.726
72          13     112.925     505.239           0     33.3252      20.044
72          14     113.032     504.235           0     34.4404     17.4597
72          15     113.131      503.23           0     39.2266     16.1207
72          16      113.23     502.225           0     48.6545     15.1936
72          17     113.343     501.222           0     60.7677     14.7551
72          18     113.474      500.22           0     75.9193     16.0742
72          19     113.615      499.22           0     92.6783     18.9011
72          20     113.769     498.222           0     106.355     21.9647
72          21     113.938     497.227           0     114.118     23.1644
72          22     114.114     496.232           0     110.034     20.0444
72          23     114.273     495.235           0     95.8045     15.0567
72          24     114.394     494.233           0     78.7315      10.753
72          25     114.467     493.226           0     65.6164     7.82245
72          26     114.483     492.216           0     60.6475     7.34347
72          27     114.445     491.207           0     64.8473     6.99724
72          28     114.367       490.2           0     74.1861     6.92599
72          29      114.27     489.195           0     85.6608      8.3615
72          30     114.183     488.189           0      95.541     13.4268
72          31     114.144      487.18           0     102.248     19.9179
72          32     114.189     486.171           0     103.714     23.5008
72          33     114.333     485.171           0     98.1946     21.5124
72          34     114.562     484.188           0     90.6067     14.4184
72          35     114.862     483.224           0     85.0156     8.27438
72          36     115.212     482.276           0      78.345     5.29932
72          37     115.577     481.335           0     68.9988     3.87044
72          38     115.924     480.387           0     59.2815     1.93806
72          39     116.224     479.422           0     45.6753    0.564604
72          40     116.457      478.44           0      33.676     0.25264
72          41     116.628     477.445           0     25.4612    0.401429
72          42     116.744     476.442           0     20.9265    0.665501
72          43     116.811     475.434           0     19.5151      1.9411
72          44     116.843     474.425           0      20.771     4.63825
72          45     116.868     473.415           0     24.2299     9.10555
72          46     116.916     472.406           0     29.4123     15.4642
72          47     116.998       471.4           0     32.5957     22.2923
72          48       117.1     470.395           0     33.5044     27.0421
72          49     117.211     469.392           0     32.7006     29.7161
#1
73           0     234.312      235.58           0      157.41     45.0993
73           1     235.203     235.137           0     152.183     48.2983
73           2     236.124      234.76           0     128.146     40.2883
73           3     237.104     234.587           0     102.071     48.2648
73           4     238.099     234.589           0     84.2361     52.3362
73           5     239.089     234.702           0     73.1535     45.3223
73           6     240.072     234.862           0     68.0027     33.5911
73           7     241.056     235.013           0     64.7005     22.2829
73           8     242.044     235.132           0      59.946     13.6132
73           9     243.035     235.232           0     53.6104     7.90915
73          10     244.025     235.336           0     46.8489     4.91594
73          11     245.013     235.459           0     41.0058     4.22342
73          12     245.997     235.611           0     35.6242     5.36542
73          13     246.979     235.777           0     32.6207     8.54115
73          14     247.965     235.922           0     34.6223     18.2484
73          15     248.958     235.988           0     43.5641     33.0066
73          16      249.95     235.901           0     56.9856     28.5111
73          17     250.915      235.66           0     70.1258     22.3477
73          18     251.859     235.341           0     79.6409     30.2661
73          19     252.804     235.028           0     84.4157     42.4741
73          20     253.753     234.726           0     80.8902     48.9649
#1
74           0     188.996     189.103           0     68.4005     53.6732
74           1     189.132     188.122           0     63.5722     54.2238
74           2      189.31     187.149           0      61.463     43.9999
74           3     189.706     186.242           0     63.6612     38.5074
